D1 [cm],D2 [cm],D3 [cm],D4 [cm],setup length [m],Pz [eV/c],"f(x',y') [mrad^2]",x acceptance [mrad],y acceptance [mrad],beam ratio [-]
18.0,15.476199999999999,24.3849,,1.2,750000000.0,0.8245575365000002,16.2,15.3,4.12
18.0,17.3249,23.8175,,1.2,800000000.0,0.9574729385,15.8,15.4,3.52
18.0,18.8223,23.4656,,1.2,850000000.0,1.0853975177,15.6,15.2,3.06
18.0,20.4147,23.175300000000004,,1.2,900000000.0,1.2069815509,15.3,14.8,2.79
18.0,21.2885,22.9111,,1.2,950000000.0,1.3212441001000002,15.1,14.6,2.49
18.0,22.203899999999997,22.8666,,1.2,1000000000.0,1.4279444125000005,14.9,14.4,2.3
20.0,39.4475,30.4081,,1.2,200000000.0,212.07737396,0.0,0.0,0.0
20.0,39.4475,30.4081,,1.2,250000000.0,82.66830340000001,0.0,0.0,0.0
20.0,39.447399999999995,30.4082,,1.2,300000000.0,37.0925501489,0.0,0.0,0.0
20.0,2.5002,8.4254,,1.2,350000000.0,0.043914917456,16.4,13.3,2.16
20.0,2.9619999999999997,10.2673,,2.0,400000000.0,2.35969663669e-19,16.3,13.4,0.09
20.0,3.9794,14.458800000000002,,2.0,450000000.0,3.7293132500000005e-14,16.1,13.6,19.1
20.0,5.024,19.237000000000002,,2.0,500000000.0,1.711151041e-23,16.0,13.7,0.56
20.0,6.0608,24.8264,,2.0,550000000.0,1.5112311484100004e-13,15.9,13.8,0.21
20.0,7.040299999999999,31.6798,,2.0,600000000.0,4.091216018e-13,15.8,13.9,0.58
20.0,7.8585,40.998999999999995,,2.0,650000000.0,1.0953028180000002e-09,13.5,13.9,0.42
20.0,14.083499999999999,23.1516,,1.2,700000000.0,0.6620466256000002,15.6,14.0,5.81
20.0,16.528399999999998,22.3206,,1.2,750000000.0,0.7917558050000001,15.6,14.0,4.73
20.0,18.6754,21.775199999999998,,1.2,800000000.0,0.9199394833,15.5,14.1,3.92
20.0,20.5409,21.4683,,1.2,850000000.0,1.0449499133000002,15.5,13.9,3.36
20.0,22.054000000000002,21.1791,,1.2,900000000.0,1.1651522100999998,15.4,13.5,2.92
20.0,23.136,21.0795,,1.2,950000000.0,1.2794462449,15.4,13.3,2.59
20.0,24.0042,20.909200000000002,,1.2,1000000000.0,1.3868956195999995,15.2,13.2,2.35
19.0,40.0377,30.8172,,1.2,200000000.0,206.02538064,0.0,0.0,0.0
19.0,40.0382,30.816599999999998,,1.2,250000000.0,80.64115584999999,0.0,0.0,0.0
19.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.1212438352,17.3,13.6,0.43
19.0,2.5000999999999998,8.9566,,1.2,350000000.0,0.042040344004,17.2,13.9,2.06
19.0,3.0664,10.5726,,2.0,400000000.0,6.0036065389e-14,17.0,14.0,0.02
19.0,4.1213,14.755899999999999,,2.0,450000000.0,6.4005224224e-20,16.9,14.2,9.71
19.0,5.2014,19.5202,,2.0,500000000.0,2.00041381e-11,16.7,14.3,0.46
19.0,6.2730999999999995,25.0858,,2.0,550000000.0,2.1140396276000002e-14,16.6,14.4,0.7
19.0,7.2872,31.897399999999998,,2.0,600000000.0,7.023346612e-13,15.8,14.5,0.55
19.0,8.1441,41.1183,,2.0,650000000.0,1.01244273104e-19,13.5,14.6,5.02
19.0,13.7529,24.066599999999998,,1.2,700000000.0,0.6752508365000001,16.3,14.6,5.35
19.0,15.968699999999998,23.3927,,1.2,750000000.0,0.8082671893000001,16.3,14.7,4.42
19.0,17.9496,22.8575,,1.2,800000000.0,0.9388751249,16.1,14.7,3.72
19.0,19.6657,22.449099999999998,,1.2,850000000.0,1.0653604256,15.8,14.5,3.21
19.0,21.0058,22.2057,,1.2,900000000.0,1.1861895929,15.5,14.2,2.82
19.0,22.359899999999996,22.090300000000003,,1.2,950000000.0,1.3005587401000005,15.2,13.9,2.58
19.0,22.918400000000002,21.9943,,1.2,1000000000.0,1.4074714216,15.1,13.9,2.32
17.0,41.216800000000006,31.6377,,1.2,200000000.0,192.49083269000005,0.0,0.0,0.0
17.0,2.5000999999999998,4.8058,,1.2,250000000.0,1.152381426689,19.3,14.6,0.06
17.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.0893663552,19.1,15.0,0.69
17.0,2.5002,10.1952,,1.2,350000000.0,0.035710270516,18.9,15.2,1.82
17.0,3.3152999999999997,11.169400000000001,,2.0,400000000.0,3.63568339381e-19,18.7,15.4,22.47
17.0,4.446000000000001,15.336400000000001,,2.0,450000000.0,3.9721175650000006e-17,18.5,15.6,4.75
17.0,5.5983,20.0722,,2.0,500000000.0,6.7760655729999996e-21,18.3,15.7,1.94
17.0,6.7396,25.5914,,2.0,550000000.0,2.78953585e-11,18.0,15.8,0.79
17.0,7.8235,32.3214,,2.0,600000000.0,1.0976672309e-20,15.6,15.9,1.55
17.0,8.7567,41.357200000000006,,2.0,650000000.0,2.084338825000001e-11,13.3,16.0,0.41
17.0,9.0212,59.9982,,2.0,700000000.0,2.1423643796e-06,10.4,16.1,6.85
17.0,15.021500000000001,25.2704,,1.2,750000000.0,0.8408455848,15.9,16.1,3.82
17.0,16.7852,24.7794,,1.2,800000000.0,0.9759706049000004,15.6,16.2,3.35
17.0,18.1079,24.4162,,1.2,850000000.0,1.1052749288,15.4,15.9,2.92
17.0,19.455,24.0174,,1.2,900000000.0,1.2274484389,15.2,15.6,2.65
17.0,20.2191,23.920900000000003,,1.2,950000000.0,1.3419407129,15.0,15.4,2.39
17.0,20.984,23.838,,1.2,1000000000.0,1.4483293684,14.9,15.2,2.22
28.0,2.5003,4.805899999999999,,1.2,200000000.0,14.165832202400004,0.0,0.0,0.0
28.0,2.5004,4.806,,1.2,250000000.0,2.7181939009,12.2,9.5,0.13
28.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.3470053500534401,12.1,9.7,0.02
28.0,2.5000999999999998,5.3471,,1.2,350000000.0,0.036800771125,12.1,9.9,3.8
28.0,2.5416,7.6587,,2.0,400000000.0,1.403585514e-12,12.0,10.0,0.97
28.0,3.2445999999999997,11.9658,,2.0,450000000.0,2.84031221189e-13,12.0,10.1,21.5
28.0,4.0044,16.8765,,2.0,500000000.0,2.4241608400000003e-24,11.9,10.2,1.16
28.0,4.7664,22.6723,,2.0,550000000.0,3.5710995961000006e-20,11.8,10.3,3.56
28.0,5.4643,29.9109,,2.0,600000000.0,1.25858848e-20,11.8,10.3,7.07
28.0,5.950900000000001,40.2391,,2.0,650000000.0,1.1062539325e-12,11.7,10.4,1.37
28.0,47.6083,59.994099999999996,,1.2,700000000.0,1000000000.0,0.0,0.0,0.0
28.0,42.0289,59.994099999999996,,1.2,750000000.0,1000000000.0,0.0,0.0,0.0
28.0,39.126,59.994099999999996,,1.2,800000000.0,1000000000.0,0.0,0.0,0.0
28.0,37.989200000000004,59.994099999999996,,1.2,850000000.0,1000000000.0,0.0,0.0,0.0
28.0,37.6361,59.994099999999996,,1.2,900000000.0,1000000000.0,0.0,0.0,0.0
28.0,37.3358,59.994099999999996,,1.2,950000000.0,1000000000.0,0.0,0.0,0.0
28.0,37.138000000000005,59.994099999999996,,1.2,1000000000.0,1000000000.0,0.0,0.0,0.0
26.0,2.5003,4.805899999999999,,1.2,200000000.0,13.0526259209,0.0,0.0,0.0
26.0,2.5003,4.805899999999999,,1.2,250000000.0,2.4440203496,13.1,10.1,0.12
26.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.291125028025,13.0,10.4,0.07
26.0,38.4003,59.9988,,1.2,350000000.0,1000000000.0,0.0,0.0,0.0
26.0,2.5814,8.3431,,2.0,400000000.0,6.770685406160001e-27,12.9,10.7,10.09
26.0,3.3688,12.6061,,2.0,450000000.0,4.736690795600001e-18,12.8,10.8,12.45
26.0,4.2013,17.4767,,2.0,500000000.0,2.6985813901e-26,12.7,10.9,0.35
26.0,5.0325,23.2154,,2.0,550000000.0,4.278760395624999e-10,12.7,11.0,0.02
26.0,5.801699999999999,30.346700000000002,,2.0,600000000.0,2.9644855396000007e-22,12.6,11.0,0.24
26.0,6.375900000000001,40.3773,,2.0,650000000.0,1.1276514080000001e-13,12.5,11.1,3.45
26.0,49.169,59.994099999999996,,1.2,700000000.0,1000000000.0,0.0,0.0,0.0
26.0,41.1421,59.994099999999996,,1.2,750000000.0,1000000000.0,0.0,0.0,0.0
26.0,38.2606,59.994099999999996,,1.2,800000000.0,1000000000.0,0.0,0.0,0.0
26.0,33.958600000000004,12.9417,,1.2,850000000.0,0.8993941129999999,12.4,9.2,3.65
26.0,32.242399999999996,14.5342,,1.2,900000000.0,1.0252591898,12.3,9.6,2.96
26.0,31.8796,15.3329,,1.2,950000000.0,1.1468496100000003,12.3,9.8,2.53
26.0,31.9357,15.951600000000001,,1.2,1000000000.0,1.2622558499999998,12.3,9.9,2.26
25.0,2.5003,4.805899999999999,,1.2,200000000.0,12.4714749856,0.0,0.0,0.0
25.0,2.5003,4.805899999999999,,1.2,250000000.0,2.3025963221000008,13.6,10.5,0.11
25.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.263614575181,13.5,10.7,0.1
25.0,2.5000999999999998,6.263,,1.2,350000000.0,0.0427310725,13.4,10.9,3.01
25.0,2.6176,8.6756,,2.0,400000000.0,1.3620784489000001e-14,13.3,11.1,0.34
25.0,3.445,12.921800000000001,,2.0,450000000.0,4.063078100000002e-13,13.3,11.2,0.93
25.0,4.3131,17.775,,2.0,500000000.0,2.187605869776e-12,13.2,11.3,0.07
25.0,5.1783,23.4875,,2.0,550000000.0,4.099751905e-11,13.1,11.4,0.83
25.0,5.9829,30.5686,,2.0,600000000.0,1.0414199617999998e-20,13.0,11.4,0.75
25.0,6.599500000000001,40.4633,,2.0,650000000.0,2.031552805e-11,13.0,11.5,0.38
25.0,49.79560000000001,59.994099999999996,,1.2,700000000.0,1000000000.0,0.0,0.0,0.0
25.0,41.995,59.994099999999996,,1.2,750000000.0,1000000000.0,0.0,0.0,0.0
25.0,34.4234,11.366900000000001,,1.2,800000000.0,0.8041699325000001,12.8,9.2,5.38
25.0,30.8648,14.086500000000001,,1.2,850000000.0,0.9273141842,12.8,9.9,3.89
25.0,31.3294,14.8685,,1.2,900000000.0,1.0500331396,12.7,10.0,3.08
25.0,30.7623,15.895999999999999,,1.2,950000000.0,1.1689691144,12.7,10.2,2.62
25.0,30.8656,16.5447,,1.2,1000000000.0,1.2823866749,12.7,10.3,2.33
27.0,2.5002,4.8058,,1.2,200000000.0,13.6177778164,0.0,0.0,0.0
27.0,2.5003,4.805899999999999,,1.2,250000000.0,2.5826329316,12.6,9.8,0.12
27.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.319009216081,12.5,10.0,0.04
27.0,2.5004,5.6281,,1.2,350000000.0,0.039024158825,12.5,10.2,3.48
27.0,2.5559,8.0047,,2.0,400000000.0,3.807259168219601e-25,12.4,10.3,71.76
27.0,3.302,12.2877,,2.0,450000000.0,5.638102346e-13,12.4,10.4,0.24
27.0,4.0983,17.1774,,2.0,500000000.0,4.01923838536e-13,12.3,10.5,7.67
27.0,4.8952,22.9439,,2.0,550000000.0,1.4542196e-11,12.2,10.6,0.39
27.0,5.6286000000000005,30.128,,2.0,600000000.0,3.149330665e-11,12.2,10.7,0.45
27.0,6.159800000000001,40.3025,,2.0,650000000.0,9.965710996000002e-11,12.1,10.7,0.24
27.0,48.4784,59.994099999999996,,1.2,700000000.0,1000000000.0,0.0,0.0,0.0
27.0,42.031099999999995,59.994099999999996,,1.2,750000000.0,1000000000.0,0.0,0.0,0.0
27.0,38.745,59.994099999999996,,1.2,800000000.0,1000000000.0,0.0,0.0,0.0
27.0,37.9307,59.994099999999996,,1.2,850000000.0,1000000000.0,0.0,0.0,0.0
27.0,37.5277,59.994099999999996,,1.2,900000000.0,1000000000.0,0.0,0.0,0.0
27.0,37.3151,59.994099999999996,,1.2,950000000.0,1000000000.0,0.0,0.0,0.0
27.0,37.2697,59.994099999999996,,1.2,1000000000.0,1000000000.0,0.0,0.0,0.0
13.0,2.5003,4.805899999999999,,1.2,200000000.0,5.056122249999999,24.8,17.6,0.12
13.0,2.5000999999999998,4.8058,,1.2,250000000.0,0.6428993847584401,24.3,18.2,0.01
13.0,2.5000999999999998,5.541,,1.2,300000000.0,0.0602305873,23.9,18.6,1.47
13.0,2.7557,8.5909,,2.0,350000000.0,1.1295088824999998e-14,23.5,19.0,4.59
13.0,4.0035,12.292,,2.0,400000000.0,8.634548178099999e-20,23.1,19.2,5.19
13.0,5.291,16.422,,2.0,450000000.0,1.4337368019999998e-11,22.7,19.4,0.39
13.0,6.5911,21.097199999999997,,2.0,500000000.0,3.48159908916e-11,19.7,19.5,8.18
13.0,7.8737,26.5233,,2.0,550000000.0,6.333843482e-21,17.2,19.7,1.17
13.0,9.0969,33.100500000000004,,2.0,600000000.0,7.916052039999997e-10,14.9,19.8,2.08
13.0,10.1779,41.8093,,2.0,650000000.0,4.4693448409999995e-23,12.8,19.9,0.67
13.0,10.7502,57.8428,,2.0,700000000.0,2.294113221e-11,10.3,19.9,0.25
13.0,14.041300000000001,28.382800000000003,,1.2,750000000.0,0.9085949945,15.0,19.8,3.1
13.0,15.255899999999999,27.9867,,1.2,800000000.0,1.0516438985000005,14.9,19.3,2.77
13.0,16.2871,27.5047,,1.2,850000000.0,1.1857902435999996,14.8,18.9,2.5
13.0,17.2189,27.2185,,1.2,900000000.0,1.3103760624999998,14.7,18.5,2.32
13.0,18.1461,27.149099999999997,,1.2,950000000.0,1.4252020625,14.5,18.2,2.2
13.0,18.509,27.163600000000002,,1.2,1000000000.0,1.5305405284000009,14.5,18.1,2.04
14.0,2.5002,4.8058,,1.2,200000000.0,5.649694392399999,23.3,16.6,0.12
14.0,2.5000999999999998,4.8057,,1.2,250000000.0,0.7615092985888401,22.9,17.2,0.02
14.0,2.5000999999999998,4.9066,,1.2,300000000.0,0.0649470365,22.5,17.6,1.63
14.0,2.5995999999999997,8.315900000000001,,2.0,350000000.0,1.2056938393e-10,22.2,17.9,1.11
14.0,3.8047000000000004,12.0219,,2.0,400000000.0,1.764432233009e-14,21.9,18.1,0.06
14.0,5.052099999999999,16.1621,,2.0,450000000.0,5.942453995599999e-12,21.6,18.3,0.31
14.0,6.3148,20.853,,2.0,500000000.0,1.5825149189e-10,20.0,18.4,6.78
14.0,7.562,26.3027,,2.0,550000000.0,1.7321031881000002e-10,17.4,18.6,2.12
14.0,8.7503,32.916799999999995,,2.0,600000000.0,7.095187460000001e-10,15.1,18.7,2.31
14.0,9.7949,41.702,,2.0,650000000.0,6.017793769999999e-21,12.9,18.7,2.22
14.0,10.2992,58.268699999999995,,2.0,700000000.0,9.2890862356e-12,10.3,18.8,0.17
14.0,14.2376,27.6442,,1.2,750000000.0,0.8909854279999999,15.2,18.9,3.26
14.0,15.6108,27.157600000000002,,1.2,800000000.0,1.0321940821000004,15.1,18.5,2.91
14.0,16.7452,26.8358,,1.2,850000000.0,1.1651879743999998,14.9,18.1,2.62
14.0,17.9164,26.375500000000002,,1.2,900000000.0,1.2893253701,14.8,17.6,2.44
14.0,18.529,26.329099999999997,,1.2,950000000.0,1.4040632656,14.7,17.5,2.24
14.0,19.3995,25.965999999999998,,1.2,1000000000.0,1.5097252304000006,14.6,17.2,2.11
16.0,41.8069,32.0459,,1.2,200000000.0,185.11173704000004,0.0,0.0,0.0
16.0,2.5002,4.8058,,1.2,250000000.0,1.017232486736,20.4,15.4,0.04
16.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.0777830976,20.1,15.7,0.9
16.0,2.5000999999999998,10.918199999999999,,1.2,350000000.0,0.031254132904,19.9,16.0,1.68
16.0,3.4617,11.46,,2.0,400000000.0,9.371194928100001e-14,19.6,16.2,0.05
16.0,4.6309,15.6185,,2.0,450000000.0,1.185947365e-15,19.4,16.4,1.3
16.0,5.8198,20.3395,,2.0,500000000.0,3.0864355489999995e-11,19.3,16.5,1.34
16.0,6.9961,25.8356,,2.0,550000000.0,1.648712602e-11,17.8,16.6,0.67
16.0,8.114700000000001,32.5261,,2.0,600000000.0,1.1485790460999999e-26,15.4,16.7,0.93
16.0,9.0856,41.474700000000006,,2.0,650000000.0,1.2320016160000002e-11,13.2,16.8,2.7
16.0,9.428099999999999,59.449600000000004,,2.0,700000000.0,8.885319081999999e-11,10.4,16.9,1.04
16.0,14.6776,26.1861,,1.2,750000000.0,0.8572710444999999,15.7,16.9,3.61
16.0,16.31,25.632199999999997,,1.2,800000000.0,0.9945007141,15.4,17.0,3.18
16.0,17.6584,25.2598,,1.2,850000000.0,1.1250420988999998,15.2,16.6,2.84
16.0,20.1647,23.9625,,1.2,900000000.0,1.2497770625000002,15.0,15.7,2.79
16.0,19.7345,24.8209,,1.2,950000000.0,1.3625442244,14.9,16.0,2.37
16.0,20.729899999999997,24.354200000000002,,1.2,1000000000.0,1.4687260081000002,14.8,15.7,2.21
15.0,42.398599999999995,32.4542,,1.2,200000000.0,177.34133380999998,0.0,0.0,0.0
15.0,2.5000999999999998,4.8058,,1.2,250000000.0,0.886509419309,21.6,16.2,0.03
15.0,2.5000999999999998,4.8058,,1.2,300000000.0,0.0695400356,21.3,16.6,1.22
15.0,2.5000999999999998,11.6703,,1.2,350000000.0,0.0260539734759999,21.0,16.9,1.57
15.0,3.6245999999999996,11.7443,,2.0,400000000.0,1.8917113736e-14,20.7,17.1,3.7
15.0,4.8326,15.8939,,2.0,450000000.0,3.4161971840000003e-25,20.5,17.3,2.26
15.0,6.0582,20.6002,,2.0,500000000.0,1.28284025e-11,20.2,17.4,2.09
15.0,7.2697,26.0746,,2.0,550000000.0,6.0471288040000014e-09,17.6,17.5,2.23
15.0,8.423300000000001,32.7246,,2.0,600000000.0,1.1213122762000002e-26,15.3,17.6,0.89
15.0,9.4316,41.5898,,2.0,650000000.0,7.672265506e-13,13.1,17.7,0.43
15.0,9.860199999999999,58.7883,,2.0,700000000.0,7.367014161000001e-11,10.3,17.8,3.26
15.0,14.454,26.850900000000003,,1.2,750000000.0,0.8739152285,15.5,17.8,3.42
15.0,15.8818,26.436300000000003,,1.2,800000000.0,1.0131760288,15.2,17.8,3.02
15.0,17.4263,25.801,,1.2,850000000.0,1.1450727395999998,15.1,17.2,2.77
15.0,18.3732,25.7571,,1.2,900000000.0,1.2685418496,14.9,16.9,2.52
15.0,19.2156,25.3404,,1.2,950000000.0,1.3832452069,14.8,16.7,2.3
15.0,19.7352,25.4569,,1.2,1000000000.0,1.4890729604,14.7,16.6,2.14
